return_id,item_id,reason,return_date
7813,117357,damaged,2024-10-28 11:01:04
7814,139125,changed_mind,2024-07-22 22:48:08
7815,165426,changed_mind,2025-02-09 23:39:45
7816,76944,damaged,2025-04-10 23:22:29
7817,66720,late_delivery,2024-09-18 11:08:13
7818,98244,changed_mind,2024-08-28 06:40:42
7819,146056,not_as_described,2024-12-23 16:06:41
7820,167313,damaged,2024-08-27 09:32:28
7821,2746,changed_mind,2025-04-03 22:18:59
7822,90241,not_as_described,2024-11-21 23:30:43
7823,135998,changed_mind,2024-09-08 18:40:18
7824,148412,damaged,2025-02-18 19:36:46
7825,19903,late_delivery,2025-04-09 18:37:22
7826,12225,not_as_described,2024-08-13 19:34:53
7827,176450,damaged,2025-05-26 18:57:48
7828,143326,damaged,2025-03-22 00:11:22
7829,88943,late_delivery,2025-07-04 11:51:18
7830,106716,not_as_described,2024-10-05 16:02:38
7831,49819,not_as_described,2024-08-29 09:48:20
7832,74771,changed_mind,2025-01-16 05:49:08
7833,75572,changed_mind,2024-08-15 09:56:40
7834,25621,changed_mind,2024-10-15 02:44:38
7835,13611,damaged,2025-06-08 16:22:49
7836,197736,changed_mind,2024-12-28 19:10:50
7837,28757,changed_mind,2025-03-06 16:47:54
7838,119363,late_delivery,2025-01-03 22:50:01
7839,183503,late_delivery,2025-02-20 12:56:33
7840,136739,late_delivery,2025-07-10 08:18:53
7841,42559,not_as_described,2024-09-12 21:37:26
7842,131172,not_as_described,2024-08-16 16:25:12
7843,87443,damaged,2024-12-22 09:18:40
7844,112684,damaged,2025-02-11 21:12:05
7845,105243,late_delivery,2024-12-26 16:38:54
7846,116943,changed_mind,2025-02-06 14:55:35
7847,171823,changed_mind,2025-06-27 21:08:07
7848,158681,damaged,2025-05-28 23:26:46
7849,77339,late_delivery,2024-08-03 12:00:53
7850,100164,damaged,2025-05-29 07:00:56
7851,181850,late_delivery,2024-12-02 01:40:42
7852,153878,late_delivery,2025-03-03 14:11:43
7853,77908,damaged,2024-08-16 00:17:19
7854,150421,not_as_described,2025-05-18 18:28:46
7855,92336,late_delivery,2025-04-28 05:45:01
7856,143087,damaged,2025-02-22 16:25:25
7857,46934,changed_mind,2024-09-23 15:57:23
7858,95716,changed_mind,2025-04-15 18:14:16
7859,79584,damaged,2024-11-05 02:41:29
7860,154235,damaged,2025-01-18 14:53:44
7861,140915,late_delivery,2024-07-14 16:16:01
7862,172529,changed_mind,2025-06-01 22:51:33
7863,147586,late_delivery,2024-11-01 06:42:39
7864,75424,late_delivery,2025-04-03 06:13:16
7865,136489,not_as_described,2025-07-08 06:37:18
7866,141528,changed_mind,2024-12-02 03:17:35
7867,69334,not_as_described,2024-07-18 15:05:18
7868,22115,damaged,2025-01-21 19:14:38
7869,38746,late_delivery,2025-06-17 03:16:39
7870,52212,changed_mind,2025-04-12 07:03:06
7871,195346,damaged,2025-02-27 02:06:00
7872,83033,changed_mind,2025-01-19 19:35:58
7873,7776,late_delivery,2024-10-27 13:08:38
7874,43757,damaged,2024-12-11 23:23:11
7875,116447,damaged,2025-02-13 10:21:51
7876,32634,not_as_described,2025-06-08 18:29:36
7877,52982,late_delivery,2024-07-21 10:14:39
7878,163891,damaged,2025-06-10 15:43:01
7879,66466,changed_mind,2024-09-18 16:44:27
7880,119589,late_delivery,2025-06-29 13:24:28
7881,72440,changed_mind,2024-09-16 09:24:10
7882,99923,late_delivery,2025-04-02 01:14:15
7883,403,late_delivery,2025-05-10 21:08:53
7884,26989,not_as_described,2024-09-30 06:19:07
7885,14155,damaged,2024-12-07 05:42:51
7886,184559,not_as_described,2025-02-13 00:19:49
7887,163381,changed_mind,2024-10-27 06:16:01
7888,108780,damaged,2025-06-06 21:40:44
7889,6802,damaged,2024-11-02 04:19:49
7890,165221,damaged,2025-01-23 16:50:44
7891,46102,not_as_described,2025-05-23 13:31:28
7892,42415,late_delivery,2024-11-16 02:21:51
7893,171465,late_delivery,2024-09-05 07:33:36
7894,102223,not_as_described,2025-07-07 02:17:38
7895,171916,changed_mind,2025-06-08 18:02:56
7896,131096,damaged,2024-09-30 23:54:52
7897,112658,damaged,2025-05-27 10:09:52
7898,59316,changed_mind,2024-09-11 04:26:12
7899,185481,damaged,2024-11-04 06:03:34
7900,171903,changed_mind,2024-08-27 05:55:44
7901,76642,late_delivery,2024-11-26 04:52:02
7902,184899,damaged,2025-04-08 15:32:35
7903,83940,damaged,2024-09-28 20:44:44
7904,48203,damaged,2025-05-19 21:59:18
7905,187848,changed_mind,2025-04-07 16:37:45
7906,23154,not_as_described,2025-06-23 11:38:25
7907,56870,not_as_described,2025-03-13 14:13:51
7908,191373,damaged,2025-03-19 19:03:10
7909,138479,not_as_described,2024-10-03 07:47:17
7910,74944,damaged,2024-11-12 10:54:38
7911,65488,damaged,2024-11-20 21:04:14
7912,195809,not_as_described,2025-02-02 13:25:40
7913,72725,late_delivery,2025-01-22 04:16:35
7914,43802,changed_mind,2025-01-13 06:19:23
7915,9166,changed_mind,2025-06-20 15:42:39
7916,123339,not_as_described,2025-01-08 23:14:59
7917,32821,not_as_described,2025-04-16 09:27:33
7918,9423,not_as_described,2025-01-29 13:41:30
7919,135732,not_as_described,2024-10-29 14:09:25
7920,104104,damaged,2024-08-10 03:55:44
7921,79073,changed_mind,2025-04-27 12:17:30
7922,70561,changed_mind,2025-02-28 07:58:05
7923,163601,damaged,2024-07-27 00:42:08
7924,151111,damaged,2025-04-25 09:08:29
7925,190739,not_as_described,2024-08-31 11:54:11
7926,80156,late_delivery,2024-09-03 12:02:38
7927,22041,damaged,2025-05-13 15:36:07
7928,43533,damaged,2024-11-14 22:16:52
7929,19992,not_as_described,2025-02-16 23:40:13
7930,61227,damaged,2025-01-30 21:22:14
7931,174123,changed_mind,2025-02-20 00:57:30
7932,184362,damaged,2025-02-10 06:08:33
7933,167086,damaged,2024-09-17 10:28:40
7934,24239,damaged,2025-06-01 22:45:05
7935,91399,not_as_described,2024-12-27 15:10:29
7936,183438,not_as_described,2024-08-23 00:10:53
7937,72789,changed_mind,2024-11-19 03:31:25
7938,1012,late_delivery,2025-05-09 03:56:15
7939,132536,late_delivery,2024-12-24 01:46:12
7940,81804,damaged,2024-09-20 13:35:29
7941,103816,changed_mind,2024-10-06 12:00:37
7942,174312,late_delivery,2025-02-03 18:25:05
7943,181310,changed_mind,2025-02-05 21:22:19
7944,165165,changed_mind,2025-01-04 13:33:48
7945,10173,damaged,2024-07-19 19:31:55
7946,155035,not_as_described,2024-08-25 08:43:28
7947,15394,damaged,2024-08-26 13:55:17
7948,116610,not_as_described,2025-05-19 06:16:20
7949,73604,late_delivery,2025-04-04 15:28:29
7950,129887,damaged,2024-08-28 07:02:03
7951,195432,late_delivery,2025-06-25 18:42:49
7952,156178,damaged,2025-01-04 18:43:45
7953,108433,not_as_described,2024-11-07 17:10:41
7954,21675,not_as_described,2024-08-19 08:59:37
7955,152756,not_as_described,2024-08-13 13:50:50
7956,61319,not_as_described,2025-05-09 07:46:11
7957,196453,not_as_described,2025-04-17 05:57:41
7958,85501,damaged,2025-02-01 21:00:37
7959,94045,changed_mind,2024-08-25 14:05:45
7960,148600,damaged,2024-09-01 20:18:38
7961,126212,not_as_described,2025-04-20 14:37:39
7962,105795,not_as_described,2025-05-16 01:56:52
7963,138501,damaged,2024-08-08 17:58:46
7964,141294,damaged,2024-10-27 18:47:18
7965,66706,late_delivery,2024-11-18 16:11:15
7966,135545,late_delivery,2024-11-12 03:48:20
7967,132302,damaged,2024-12-30 05:53:37
7968,160098,damaged,2024-08-28 17:53:38
7969,139552,not_as_described,2025-05-12 12:25:52
7970,136492,changed_mind,2024-12-19 13:04:09
7971,118601,not_as_described,2025-05-03 05:14:31
7972,168072,damaged,2024-07-20 01:35:55
7973,136206,not_as_described,2025-03-17 21:31:10
7974,30458,damaged,2025-01-17 00:27:28
7975,77256,damaged,2025-06-29 00:05:49
7976,115224,damaged,2024-09-04 07:11:50
7977,69282,late_delivery,2025-04-23 04:35:47
7978,61815,changed_mind,2025-06-19 20:00:27
7979,33105,late_delivery,2025-04-18 16:40:47
7980,105811,changed_mind,2024-11-28 22:58:42
7981,119754,not_as_described,2025-06-26 20:39:08
7982,68758,late_delivery,2024-08-02 09:39:24
7983,186334,damaged,2025-01-21 23:01:08
7984,33803,late_delivery,2025-01-20 21:03:37
7985,174757,damaged,2024-10-28 08:38:54
7986,58989,late_delivery,2024-10-15 19:16:39
7987,188861,not_as_described,2024-09-02 23:52:25
7988,145202,changed_mind,2025-05-23 18:55:34
7989,72960,not_as_described,2024-08-08 14:55:43
7990,77993,damaged,2024-08-08 12:47:25
7991,197686,not_as_described,2025-03-08 05:28:37
7992,40570,damaged,2024-12-10 17:17:37
7993,14816,damaged,2025-04-11 17:32:35
7994,12953,changed_mind,2024-10-12 17:31:53
7995,64067,damaged,2024-10-16 19:08:56
7996,182529,damaged,2025-05-20 08:01:50
7997,4847,damaged,2025-06-04 12:33:28
7998,186863,not_as_described,2025-05-23 00:20:10
7999,121959,late_delivery,2025-07-03 05:44:33
8000,141483,damaged,2025-02-13 15:55:15
8001,156449,damaged,2025-01-13 16:14:35
8002,46229,damaged,2024-07-15 20:37:03
8003,185689,late_delivery,2024-10-14 03:15:47
8004,165206,not_as_described,2025-02-19 09:48:32
8005,14750,not_as_described,2025-06-18 02:44:04
8006,156579,not_as_described,2024-08-24 01:29:31
8007,132062,not_as_described,2025-02-27 06:43:58
8008,113840,late_delivery,2025-05-15 05:19:53
8009,58430,not_as_described,2024-12-12 06:53:19
8010,49571,late_delivery,2025-07-01 13:20:57
8011,185232,not_as_described,2025-06-15 02:44:58
8012,100187,not_as_described,2024-10-31 19:46:15
8013,80722,damaged,2024-09-29 13:18:43
8014,55361,not_as_described,2024-12-01 00:04:10
8015,72428,damaged,2024-09-23 21:10:31
8016,147203,not_as_described,2025-01-05 13:28:05
8017,35990,damaged,2025-03-31 07:20:46
8018,199420,damaged,2025-01-06 05:02:09
8019,13199,damaged,2024-12-18 14:32:02
8020,116594,not_as_described,2024-09-23 11:27:22
8021,104511,changed_mind,2025-01-25 07:22:59
8022,41168,damaged,2024-08-12 15:01:09
8023,86295,not_as_described,2025-03-09 02:13:05
8024,84341,damaged,2024-12-03 01:31:16
8025,94267,damaged,2024-09-26 14:46:43
8026,135955,not_as_described,2025-01-28 16:41:42
8027,75492,changed_mind,2025-05-05 19:51:30
8028,10818,not_as_described,2025-06-18 20:35:34
8029,54144,changed_mind,2024-09-02 06:19:26
8030,118354,late_delivery,2024-11-06 14:21:45
8031,120508,late_delivery,2024-08-19 07:33:52
8032,175953,late_delivery,2024-12-02 20:34:11
8033,179352,damaged,2025-05-06 01:59:36
8034,127462,changed_mind,2025-02-05 15:19:41
8035,70039,not_as_described,2025-06-26 17:00:18
8036,37370,changed_mind,2025-03-01 04:35:48
8037,8721,changed_mind,2025-07-04 11:02:29
8038,3836,not_as_described,2025-03-06 20:04:03
8039,115462,not_as_described,2025-05-27 15:01:09
8040,140431,damaged,2024-09-01 22:11:58
8041,57519,not_as_described,2025-04-10 07:37:29
8042,129158,not_as_described,2025-06-20 10:34:49
8043,66605,not_as_described,2025-07-01 18:08:32
8044,97191,damaged,2024-08-25 10:19:46
8045,29408,late_delivery,2025-01-27 10:34:23
8046,146539,changed_mind,2024-12-08 18:36:39
8047,168554,late_delivery,2024-12-27 23:54:41
8048,123964,not_as_described,2025-01-20 18:56:32
8049,42644,not_as_described,2024-12-25 16:55:37
8050,179438,not_as_described,2024-08-08 22:58:42
8051,29280,not_as_described,2024-12-19 15:30:46
8052,37469,late_delivery,2024-11-14 17:02:32
8053,135625,damaged,2024-09-22 22:04:36
8054,18212,changed_mind,2025-04-22 21:36:26
8055,150015,damaged,2025-03-30 11:39:21
8056,106023,changed_mind,2024-10-02 21:32:15
8057,26219,damaged,2025-02-23 04:51:56
8058,64352,not_as_described,2025-06-15 18:55:51
8059,134540,late_delivery,2024-09-01 04:50:08
8060,94835,changed_mind,2025-05-25 07:38:12
8061,153751,late_delivery,2025-02-23 23:40:11
8062,14620,damaged,2024-11-17 07:33:32
8063,156584,late_delivery,2024-12-10 15:30:50
8064,148284,late_delivery,2024-10-24 11:56:38
8065,1811,changed_mind,2024-08-06 08:01:02
8066,1257,not_as_described,2024-12-11 10:57:57
8067,147502,not_as_described,2024-11-28 08:47:52
8068,43744,not_as_described,2024-08-16 12:16:16
8069,162443,late_delivery,2024-08-18 07:36:05
8070,116382,changed_mind,2024-09-17 05:37:05
8071,91292,not_as_described,2025-03-24 00:14:02
8072,8973,damaged,2025-06-26 17:15:02
8073,54814,late_delivery,2025-07-02 16:09:14
8074,105442,not_as_described,2025-07-03 05:29:04
8075,87375,damaged,2024-08-18 19:53:22
8076,163879,late_delivery,2025-02-06 19:47:48
8077,104127,damaged,2024-12-21 15:58:57
8078,178825,late_delivery,2025-06-19 09:40:32
8079,80682,damaged,2025-04-01 20:01:38
8080,126914,damaged,2024-12-13 08:39:53
8081,192558,not_as_described,2024-09-18 21:22:32
8082,50504,damaged,2025-03-28 18:41:52
8083,16911,not_as_described,2024-07-16 01:49:49
8084,157452,damaged,2024-12-30 18:59:36
8085,34389,changed_mind,2025-02-21 19:17:47
8086,140321,not_as_described,2024-12-04 23:12:30
8087,76550,changed_mind,2024-11-11 21:13:32
8088,92737,damaged,2024-09-28 11:03:57
8089,51310,late_delivery,2025-02-16 16:23:02
8090,47645,not_as_described,2025-01-12 13:19:15
8091,94379,changed_mind,2024-11-01 03:11:23
8092,198899,not_as_described,2024-09-09 14:16:50
8093,97176,damaged,2025-02-16 05:11:25
8094,151758,changed_mind,2024-08-26 10:49:48
8095,131328,damaged,2025-01-24 21:36:18
8096,32652,changed_mind,2024-10-19 14:47:54
8097,29437,damaged,2025-01-23 13:39:28
8098,53743,late_delivery,2024-11-21 03:42:41
8099,141851,late_delivery,2025-01-13 09:56:41
8100,11867,damaged,2024-12-07 18:56:44
8101,198703,late_delivery,2024-08-09 13:54:29
8102,65550,changed_mind,2024-10-22 19:01:21
8103,51779,not_as_described,2025-03-29 21:39:30
8104,33072,changed_mind,2025-06-10 21:43:03
8105,144921,not_as_described,2025-05-07 21:04:31
8106,86594,late_delivery,2025-01-19 00:11:43
8107,55681,late_delivery,2024-12-21 00:17:41
8108,188884,damaged,2025-03-03 13:20:41
8109,122885,changed_mind,2024-08-14 06:28:39
8110,97993,late_delivery,2025-01-06 07:15:30
8111,144339,damaged,2024-10-19 19:41:05
8112,14252,damaged,2024-08-11 07:31:35
8113,163773,not_as_described,2024-12-06 16:23:01
8114,65518,changed_mind,2025-04-18 15:12:17
8115,111588,damaged,2025-02-25 18:33:34
8116,83580,changed_mind,2024-07-12 14:42:40
8117,37528,late_delivery,2025-05-01 15:58:06
8118,50224,not_as_described,2025-06-09 15:18:59
8119,40126,not_as_described,2025-02-28 12:33:22
8120,106143,late_delivery,2024-12-28 13:20:04
8121,28491,not_as_described,2024-10-09 04:41:39
8122,106406,changed_mind,2024-09-09 02:43:01
8123,20867,late_delivery,2025-04-28 11:16:24
8124,198993,damaged,2025-06-03 00:32:38
8125,77114,changed_mind,2025-02-13 14:58:42
8126,160833,not_as_described,2025-03-31 04:25:41
8127,85276,not_as_described,2024-11-23 22:04:07
8128,78807,not_as_described,2024-08-10 21:55:08
8129,65172,changed_mind,2025-06-01 19:18:26
8130,131608,damaged,2025-06-05 11:33:20
8131,125812,changed_mind,2024-12-18 20:27:06
8132,20078,not_as_described,2025-05-09 13:09:22
8133,117109,damaged,2025-01-09 06:47:20
8134,104557,not_as_described,2024-11-12 05:23:34
8135,196970,changed_mind,2025-06-16 17:05:48
8136,30131,damaged,2024-09-18 16:31:01
8137,3600,damaged,2025-04-07 11:25:29
8138,62492,changed_mind,2025-06-23 04:40:13
8139,122466,not_as_described,2024-11-09 02:57:20
8140,3637,late_delivery,2024-11-06 00:10:51
8141,63267,damaged,2025-06-17 08:14:51
8142,87397,late_delivery,2025-04-03 17:13:47
8143,46035,late_delivery,2025-03-19 14:12:32
8144,188726,changed_mind,2025-02-17 07:46:52
8145,108172,changed_mind,2025-04-11 04:44:26
8146,64851,not_as_described,2024-07-19 03:22:16
8147,73391,changed_mind,2025-01-07 04:14:40
8148,52874,damaged,2025-03-03 17:18:29
8149,129136,changed_mind,2024-12-29 10:31:38
8150,23774,late_delivery,2025-05-29 07:35:51
8151,161428,changed_mind,2024-11-10 09:03:17
8152,87827,not_as_described,2024-07-29 07:28:58
8153,121698,damaged,2024-10-05 06:00:55
8154,170200,not_as_described,2024-10-14 16:32:58
8155,18771,late_delivery,2025-01-14 04:02:49
8156,105659,late_delivery,2024-11-19 14:45:52
8157,191068,changed_mind,2024-11-23 07:03:11
8158,88336,late_delivery,2025-03-25 14:49:30
8159,1649,changed_mind,2025-01-24 23:50:14
8160,122794,damaged,2025-04-12 06:32:42
8161,152344,not_as_described,2024-12-20 22:21:03
8162,172048,late_delivery,2024-08-07 01:19:06
8163,30679,damaged,2024-08-09 15:22:33
8164,171129,not_as_described,2025-02-20 21:38:55
8165,27334,not_as_described,2024-12-16 19:08:20
8166,6748,changed_mind,2025-05-17 11:08:38
8167,144656,late_delivery,2024-11-11 02:14:27
8168,19202,not_as_described,2025-04-01 12:51:59
8169,173701,not_as_described,2025-05-08 02:47:53
8170,75527,changed_mind,2025-05-28 06:29:15
8171,39559,late_delivery,2025-06-25 04:57:26
8172,16474,damaged,2025-06-24 10:30:54
8173,64542,changed_mind,2025-04-04 02:23:43
8174,42004,late_delivery,2024-11-12 00:08:38
8175,72989,changed_mind,2025-01-21 23:02:09
8176,62825,damaged,2025-03-27 04:25:50
8177,93546,late_delivery,2024-09-12 15:47:05
8178,23348,changed_mind,2025-02-04 12:10:06
8179,197559,changed_mind,2025-02-05 10:00:52
8180,62217,changed_mind,2025-01-20 23:00:15
8181,119732,damaged,2025-02-28 19:04:31
8182,7274,late_delivery,2025-04-22 14:52:12
8183,86227,damaged,2025-01-29 22:55:02
8184,146918,not_as_described,2024-11-28 17:31:16
8185,20963,changed_mind,2025-04-05 18:22:57
8186,143190,late_delivery,2024-07-28 06:41:39
8187,73600,changed_mind,2024-09-12 17:29:07
8188,109771,not_as_described,2024-11-17 03:50:53
8189,171852,changed_mind,2025-03-22 09:47:23
8190,144479,changed_mind,2025-04-20 05:40:18
8191,93227,late_delivery,2024-07-21 05:12:44
8192,84931,damaged,2024-11-05 06:29:41
8193,72783,late_delivery,2024-12-09 11:19:58
8194,64245,not_as_described,2025-05-22 06:21:52
8195,66360,damaged,2024-12-28 14:33:01
8196,191877,not_as_described,2025-03-13 20:22:33
8197,82658,not_as_described,2025-05-12 17:21:53
8198,185019,late_delivery,2025-01-15 09:42:10
8199,150563,damaged,2025-07-06 20:53:38
8200,191372,not_as_described,2025-04-21 12:43:05
8201,119029,damaged,2024-08-11 11:10:59
8202,53542,late_delivery,2024-07-26 19:46:08
8203,88834,changed_mind,2024-12-22 18:39:58
8204,17597,late_delivery,2025-02-15 14:52:42
8205,8550,late_delivery,2025-02-25 11:17:33
8206,167216,late_delivery,2025-03-17 21:36:11
8207,183824,late_delivery,2024-11-04 22:43:13
8208,192453,damaged,2024-07-21 02:38:39
8209,43149,changed_mind,2024-10-04 20:15:00
8210,56543,damaged,2025-06-04 03:55:48
8211,161959,damaged,2025-02-08 11:54:05
8212,93999,damaged,2025-06-04 23:18:37
8213,108281,damaged,2025-06-02 20:10:10
8214,25003,late_delivery,2025-03-10 05:39:41
8215,183131,late_delivery,2025-07-02 02:54:50
8216,143442,damaged,2025-02-19 11:25:05
8217,41980,late_delivery,2025-01-06 07:22:06
8218,190627,not_as_described,2025-02-08 18:32:59
8219,79873,not_as_described,2024-12-21 13:16:50
8220,28755,late_delivery,2024-08-15 03:16:34
8221,158986,not_as_described,2025-06-05 13:39:34
8222,54848,not_as_described,2025-06-28 12:29:21
8223,5048,late_delivery,2025-02-09 20:46:49
8224,64647,late_delivery,2024-07-26 05:19:31
8225,62357,not_as_described,2024-10-12 09:54:04
8226,8731,changed_mind,2024-07-31 06:56:24
8227,124858,not_as_described,2025-04-10 20:01:26
8228,124528,late_delivery,2024-08-29 16:42:00
8229,96443,damaged,2024-08-27 06:59:29
8230,105432,not_as_described,2024-11-19 10:27:53
8231,137922,not_as_described,2024-07-15 17:08:43
8232,145954,changed_mind,2025-05-31 19:12:21
8233,147719,changed_mind,2024-07-23 19:03:54
8234,31028,damaged,2025-04-16 17:19:04
8235,36608,damaged,2024-11-26 05:49:01
8236,117199,changed_mind,2025-02-08 15:58:04
8237,41312,changed_mind,2025-04-16 00:51:52
8238,55517,damaged,2025-01-11 05:16:29
8239,53216,changed_mind,2025-06-27 01:15:57
8240,171590,damaged,2025-02-12 15:26:51
8241,41672,damaged,2024-08-24 11:41:47
8242,28374,not_as_described,2024-08-24 10:02:05
8243,31619,late_delivery,2024-09-16 20:39:55
8244,145427,changed_mind,2025-04-18 10:12:34
8245,110345,not_as_described,2025-01-02 20:15:43
8246,7734,changed_mind,2024-10-14 03:47:56
8247,75645,late_delivery,2024-12-05 15:15:22
8248,19837,not_as_described,2024-08-20 00:01:11
8249,91674,damaged,2024-09-19 19:08:10
8250,68425,late_delivery,2024-09-12 08:45:11
8251,65444,late_delivery,2025-06-27 18:56:19
8252,66662,late_delivery,2024-11-16 19:30:36
8253,154923,late_delivery,2025-05-13 16:18:05
8254,36882,late_delivery,2024-08-19 13:12:58
8255,111116,late_delivery,2025-02-22 05:29:26
8256,110126,late_delivery,2025-05-11 12:31:26
8257,116329,not_as_described,2024-12-23 19:29:00
8258,11346,late_delivery,2025-03-06 07:12:32
8259,136296,late_delivery,2025-05-20 22:06:19
8260,86425,changed_mind,2025-03-07 02:04:06
8261,95784,late_delivery,2025-01-30 23:49:16
8262,50950,changed_mind,2024-11-26 19:04:43
8263,47256,damaged,2024-08-13 05:44:28
8264,71742,damaged,2025-04-06 07:00:47
8265,53178,not_as_described,2025-03-10 06:42:22
8266,19172,damaged,2025-02-07 04:21:01
8267,141219,late_delivery,2024-11-09 11:37:21
8268,28462,late_delivery,2025-04-10 04:27:56
8269,182284,late_delivery,2025-03-02 22:03:58
8270,176789,not_as_described,2024-10-09 23:44:21
8271,183893,changed_mind,2025-06-19 09:05:05
8272,94765,damaged,2025-07-04 09:58:42
8273,50317,late_delivery,2025-03-27 13:55:52
8274,104213,changed_mind,2025-05-24 23:17:05
8275,8462,changed_mind,2024-12-28 19:08:02
8276,93307,damaged,2025-04-22 00:27:10
8277,179934,damaged,2024-08-06 20:31:43
8278,97615,late_delivery,2025-01-28 21:30:29
8279,36391,changed_mind,2025-03-10 19:13:52
8280,121167,not_as_described,2025-05-19 15:02:50
8281,187678,not_as_described,2024-12-22 12:51:00
8282,12954,not_as_described,2024-08-17 10:35:43
8283,110423,late_delivery,2025-06-24 21:12:26
8284,49152,not_as_described,2025-07-05 10:26:01
8285,21450,late_delivery,2025-03-01 05:34:53
8286,137564,changed_mind,2024-09-28 07:07:58
8287,96366,not_as_described,2025-04-12 09:01:12
8288,115282,not_as_described,2024-07-25 01:00:04
8289,180058,damaged,2025-05-17 02:30:06
8290,161914,not_as_described,2024-09-18 02:14:23
8291,47131,late_delivery,2025-06-07 09:02:20
8292,30669,damaged,2025-06-13 14:02:33
8293,15986,not_as_described,2024-11-01 01:32:23
8294,63719,changed_mind,2025-05-31 20:58:45
8295,11729,late_delivery,2025-06-10 18:57:15
8296,188068,changed_mind,2025-03-05 03:14:23
8297,151321,late_delivery,2024-12-14 19:09:39
8298,50182,damaged,2025-04-03 03:31:35
8299,162114,damaged,2024-08-21 12:07:11
8300,178132,late_delivery,2025-02-24 13:17:45
8301,40553,late_delivery,2025-05-02 20:59:14
8302,27119,late_delivery,2024-07-24 21:34:03
8303,18363,damaged,2024-12-31 04:14:47
8304,19944,not_as_described,2024-12-12 00:36:09
8305,1144,not_as_described,2024-12-02 00:37:01
8306,136243,late_delivery,2025-01-06 06:13:44
8307,59329,changed_mind,2025-04-15 17:26:21
8308,171930,changed_mind,2025-01-31 16:06:28
8309,24169,not_as_described,2025-02-01 23:32:54
8310,73423,changed_mind,2024-11-09 09:11:17
8311,134505,late_delivery,2024-09-16 15:27:19
8312,178142,not_as_described,2025-03-29 16:51:01
8313,131079,damaged,2025-07-11 03:29:00
8314,132623,damaged,2024-10-10 23:58:24
8315,84357,changed_mind,2024-07-19 13:09:41
8316,188725,not_as_described,2025-01-02 18:21:17
8317,57038,changed_mind,2025-04-13 02:55:47
8318,144663,not_as_described,2024-10-29 01:27:37
8319,9567,late_delivery,2024-08-30 00:03:27
8320,148808,not_as_described,2025-03-20 00:07:23
8321,181836,late_delivery,2024-10-29 00:52:12
8322,176490,not_as_described,2025-02-19 07:00:05
8323,143526,damaged,2024-11-16 06:08:58
8324,84845,changed_mind,2025-04-17 00:30:05
8325,40522,changed_mind,2024-12-17 18:09:38
8326,29106,late_delivery,2025-02-27 04:50:20
8327,18637,not_as_described,2024-07-31 11:32:33
8328,84401,changed_mind,2025-03-21 11:37:52
8329,121116,changed_mind,2025-02-24 05:14:29
8330,43205,not_as_described,2024-08-25 23:33:36
8331,48917,changed_mind,2025-06-28 03:32:40
8332,152090,damaged,2025-04-13 21:25:29
8333,83303,changed_mind,2024-10-09 09:14:29
8334,141454,changed_mind,2025-04-23 10:37:09
8335,73601,late_delivery,2025-02-27 08:27:26
8336,27199,damaged,2024-09-14 00:28:43
8337,17801,damaged,2024-07-24 21:50:24
8338,199500,changed_mind,2025-04-22 01:43:57
8339,186938,not_as_described,2024-08-03 17:38:30
8340,68521,late_delivery,2025-03-21 05:24:16
8341,61950,not_as_described,2024-07-12 02:08:38
8342,87239,damaged,2024-12-28 09:37:23
8343,69482,damaged,2024-12-13 09:20:00
8344,147374,changed_mind,2024-10-12 15:51:38
8345,10890,not_as_described,2025-07-01 16:51:08
8346,38255,not_as_described,2025-04-19 03:17:49
8347,21191,not_as_described,2025-02-04 04:00:26
8348,3516,not_as_described,2025-05-28 20:34:26
8349,54383,damaged,2024-10-30 23:57:12
8350,171005,late_delivery,2025-05-09 07:03:32
8351,15935,changed_mind,2024-11-14 06:33:47
8352,10676,late_delivery,2025-03-13 19:44:49
8353,139757,not_as_described,2025-03-22 21:23:52
8354,192186,damaged,2025-04-24 02:46:31
8355,37567,changed_mind,2025-01-10 16:32:52
8356,91391,changed_mind,2025-04-14 20:26:53
8357,39874,late_delivery,2024-07-11 18:27:16
8358,86717,damaged,2025-03-31 11:31:17
8359,172876,changed_mind,2025-06-03 22:53:41
8360,82529,changed_mind,2024-12-25 22:22:10
8361,90568,damaged,2024-09-28 18:39:12
8362,131489,damaged,2024-07-28 09:55:50
8363,39681,not_as_described,2025-03-19 18:32:16
8364,150455,not_as_described,2025-01-28 17:16:20
8365,112631,changed_mind,2024-08-12 01:46:04
8366,16831,late_delivery,2025-03-25 14:54:25
8367,9320,late_delivery,2025-05-03 10:00:28
8368,7357,damaged,2024-10-06 16:40:27
8369,105746,not_as_described,2024-07-26 02:54:26
8370,90297,not_as_described,2025-02-09 17:23:19
8371,34685,changed_mind,2025-03-24 09:36:45
8372,11351,damaged,2024-10-30 01:18:18
8373,36206,changed_mind,2025-03-29 20:34:38
8374,150202,damaged,2025-02-26 08:05:20
8375,75795,late_delivery,2025-02-03 07:10:44
8376,76830,changed_mind,2024-10-07 11:39:16
8377,110393,not_as_described,2025-03-15 22:40:22
8378,7447,late_delivery,2025-05-24 01:21:28
8379,4342,damaged,2024-09-25 04:28:14
8380,7046,damaged,2024-08-01 17:39:44
8381,133439,damaged,2025-05-11 15:17:25
8382,183955,not_as_described,2024-09-19 16:18:35
8383,116949,not_as_described,2024-09-05 18:27:51
8384,38049,not_as_described,2024-10-28 23:57:59
